id,name,kabupaten_id/id,state_id/id
kecamatan_id_3984,SERUYAN HULU,kabupaten_id_273,base.state_id_kt
kecamatan_id_3985,SULING TAMBUN,kabupaten_id_273,base.state_id_kt
kecamatan_id_3986,BAAMANG,kabupaten_id_274,base.state_id_kt
kecamatan_id_3987,SERANAU,kabupaten_id_274,base.state_id_kt
kecamatan_id_3988,MENTAWA BARU (KETAPANG),kabupaten_id_274,base.state_id_kt
kecamatan_id_3989,TELAGA ANTANG,kabupaten_id_274,base.state_id_kt
kecamatan_id_3990,ANTANG KALANG,kabupaten_id_274,base.state_id_kt
kecamatan_id_3991,KOTA BESI,kabupaten_id_274,base.state_id_kt
kecamatan_id_3992,TELAWANG,kabupaten_id_274,base.state_id_kt
kecamatan_id_3993,CEMPAGA HULU,kabupaten_id_274,base.state_id_kt
kecamatan_id_3994,CEMPAGA,kabupaten_id_274,base.state_id_kt
kecamatan_id_3995,PARENGGEAN,kabupaten_id_274,base.state_id_kt
kecamatan_id_3996,TUALAN HULU,kabupaten_id_274,base.state_id_kt
kecamatan_id_3997,MENTAYA HULU,kabupaten_id_274,base.state_id_kt
kecamatan_id_3998,BUKIT SANTUEI,kabupaten_id_274,base.state_id_kt
kecamatan_id_3999,MENTAYA HILIR UTARA,kabupaten_id_274,base.state_id_kt
kecamatan_id_4000,PULAU HANAUT,kabupaten_id_274,base.state_id_kt
kecamatan_id_4001,TELUK SAMPIT,kabupaten_id_274,base.state_id_kt
kecamatan_id_4002,MENTAYA HILIR SELATAN,kabupaten_id_274,base.state_id_kt
kecamatan_id_4003,KATINGAN HILIR,kabupaten_id_275,base.state_id_kt
kecamatan_id_4004,TEWANG SANGGALANG GARING (SANGALANG),kabupaten_id_275,base.state_id_kt
kecamatan_id_4005,PULAU MALAN,kabupaten_id_275,base.state_id_kt
kecamatan_id_4006,KATINGAN TENGAH,kabupaten_id_275,base.state_id_kt
kecamatan_id_4007,PETAK MALAI,kabupaten_id_275,base.state_id_kt
kecamatan_id_4008,SANAMAN MANTIKEI (SENAMANG MANTIKEI),kabupaten_id_275,base.state_id_kt
kecamatan_id_4009,MARIKIT,kabupaten_id_275,base.state_id_kt
kecamatan_id_4010,KATINGAN HULU,kabupaten_id_275,base.state_id_kt
kecamatan_id_1083,BUKIT RAYA,kabupaten_id_275,base.state_id_kt
kecamatan_id_4011,TASIK PAYAWAN,kabupaten_id_275,base.state_id_kt
kecamatan_id_4012,KAMIPANG,kabupaten_id_275,base.state_id_kt
kecamatan_id_4013,KATINGAN KUALA,kabupaten_id_275,base.state_id_kt
kecamatan_id_4014,MENDAWAI,kabupaten_id_275,base.state_id_kt
kecamatan_id_4015,KURUN,kabupaten_id_276,base.state_id_kt
kecamatan_id_4016,TEWAH,kabupaten_id_276,base.state_id_kt
kecamatan_id_4017,KAHAYAN HULU UTARA,kabupaten_id_276,base.state_id_kt
kecamatan_id_4018,MIRI MANASA,kabupaten_id_276,base.state_id_kt
kecamatan_id_4019,DAMANG BATU,kabupaten_id_276,base.state_id_kt
kecamatan_id_4020,RUNGAN HULU,kabupaten_id_276,base.state_id_kt
kecamatan_id_4021,RUNGAN,kabupaten_id_276,base.state_id_kt
kecamatan_id_4022,RUNGAN BARAT,kabupaten_id_276,base.state_id_kt
kecamatan_id_4023,MANUHING,kabupaten_id_276,base.state_id_kt
kecamatan_id_4024,MANUHING RAYA,kabupaten_id_276,base.state_id_kt
kecamatan_id_4025,MIHING RAYA,kabupaten_id_276,base.state_id_kt
kecamatan_id_4026,SEPANG (SEPANG SIMIN),kabupaten_id_276,base.state_id_kt
kecamatan_id_4027,KAPUAS HULU,kabupaten_id_265,base.state_id_kt
kecamatan_id_4028,LAMANDAU,kabupaten_id_271,base.state_id_kt
kecamatan_id_4029,BELANTIKAN RAYA,kabupaten_id_271,base.state_id_kt
kecamatan_id_4030,BATANGKAWA,kabupaten_id_271,base.state_id_kt
kecamatan_id_4031,DELANG,kabupaten_id_271,base.state_id_kt
kecamatan_id_4032,KAHAYAN HILIR,kabupaten_id_277,base.state_id_kt
kecamatan_id_4033,JABIREN RAYA,kabupaten_id_277,base.state_id_kt
kecamatan_id_4034,KAHAYAN TENGAH,kabupaten_id_277,base.state_id_kt
kecamatan_id_4035,BANAMA TINGANG,kabupaten_id_277,base.state_id_kt
kecamatan_id_4036,PANDIH BATU,kabupaten_id_277,base.state_id_kt
kecamatan_id_4037,KAHAYAN KUALA,kabupaten_id_277,base.state_id_kt
kecamatan_id_4038,MALIKU,kabupaten_id_277,base.state_id_kt
kecamatan_id_4039,SEBANGAU KUALA,kabupaten_id_277,base.state_id_kt
kecamatan_id_4040,SAMARINDA KOTA,kabupaten_id_278,base.state_id_ki
kecamatan_id_4041,SAMBUTAN,kabupaten_id_278,base.state_id_ki
kecamatan_id_4042,SAMARINDA ILIR,kabupaten_id_278,base.state_id_ki
kecamatan_id_1327,SUNGAI PINANG,kabupaten_id_278,base.state_id_ki
kecamatan_id_4043,SAMARINDA UTARA,kabupaten_id_278,base.state_id_ki
kecamatan_id_4044,SAMARINDA ULU,kabupaten_id_278,base.state_id_ki
kecamatan_id_4045,SUNGAI KUNJANG,kabupaten_id_278,base.state_id_ki
kecamatan_id_4046,SAMARINDA SEBERANG,kabupaten_id_278,base.state_id_ki
kecamatan_id_4047,LOA JANAN ILIR,kabupaten_id_278,base.state_id_ki
kecamatan_id_4048,PALARAN,kabupaten_id_278,base.state_id_ki
kecamatan_id_4049,SANGA-SANGA,kabupaten_id_279,base.state_id_ki
kecamatan_id_4050,MUARA JAWA,kabupaten_id_279,base.state_id_ki
kecamatan_id_4051,SAMBOJA (SEMBOJA),kabupaten_id_279,base.state_id_ki
kecamatan_id_4052,BONTANG UTARA,kabupaten_id_280,base.state_id_ki
kecamatan_id_4053,BONTANG BARAT,kabupaten_id_280,base.state_id_ki
kecamatan_id_4054,BONTANG SELATAN,kabupaten_id_280,base.state_id_ki
kecamatan_id_4055,ANGGANA,kabupaten_id_279,base.state_id_ki
kecamatan_id_4056,MUARA BADAK,kabupaten_id_279,base.state_id_ki
kecamatan_id_4057,MARANG KAYU,kabupaten_id_279,base.state_id_ki
kecamatan_id_4058,LOA JANAN,kabupaten_id_279,base.state_id_ki
kecamatan_id_4059,TENGGARONG,kabupaten_id_279,base.state_id_ki
kecamatan_id_4060,SEBULU,kabupaten_id_279,base.state_id_ki
kecamatan_id_4061,MUARA KAMAN,kabupaten_id_279,base.state_id_ki
kecamatan_id_4062,TELEN,kabupaten_id_281,base.state_id_ki
kecamatan_id_4063,KONGBENG,kabupaten_id_281,base.state_id_ki
kecamatan_id_4064,MUARA ANCALONG,kabupaten_id_281,base.state_id_ki
kecamatan_id_4065,BUSANG,kabupaten_id_281,base.state_id_ki
kecamatan_id_4066,KEMBANG JANGGUT,kabupaten_id_279,base.state_id_ki
kecamatan_id_4067,TABANG,kabupaten_id_279,base.state_id_ki
kecamatan_id_4068,MUARA WIS,kabupaten_id_279,base.state_id_ki
kecamatan_id_4069,KOTA BANGUN,kabupaten_id_279,base.state_id_ki
kecamatan_id_4070,MUARA MUNTAI,kabupaten_id_279,base.state_id_ki
kecamatan_id_4071,KENOHAN,kabupaten_id_279,base.state_id_ki
kecamatan_id_4072,LOA KULU,kabupaten_id_279,base.state_id_ki
kecamatan_id_4073,TENGGARONG SEBERANG,kabupaten_id_279,base.state_id_ki
kecamatan_id_4074,LINGGANG BIGUNG,kabupaten_id_282,base.state_id_ki
kecamatan_id_4075,KALIORANG,kabupaten_id_281,base.state_id_ki
kecamatan_id_4076,BENGALON,kabupaten_id_281,base.state_id_ki
kecamatan_id_4077,KAUBUN,kabupaten_id_281,base.state_id_ki
kecamatan_id_4078,MUARA BENGKAL,kabupaten_id_281,base.state_id_ki
kecamatan_id_1240,BATU AMPAR,kabupaten_id_281,base.state_id_ki
kecamatan_id_4079,LONG MESANGAT (MESENGAT),kabupaten_id_281,base.state_id_ki
kecamatan_id_4080,MUARA WAHAU,kabupaten_id_281,base.state_id_ki
kecamatan_id_4081,TELUK PANDAN,kabupaten_id_281,base.state_id_ki
kecamatan_id_4082,RANTAU PULUNG,kabupaten_id_281,base.state_id_ki
kecamatan_id_4083,SANGATTA SELATAN,kabupaten_id_281,base.state_id_ki
kecamatan_id_4084,SANGATTA UTARA,kabupaten_id_281,base.state_id_ki
kecamatan_id_3548,KARANGAN,kabupaten_id_281,base.state_id_ki
kecamatan_id_4085,SANGKULIRANG,kabupaten_id_281,base.state_id_ki
kecamatan_id_4086,SANDARAN,kabupaten_id_281,base.state_id_ki
kecamatan_id_4087,PENYINGGAHAN,kabupaten_id_282,base.state_id_ki
kecamatan_id_4088,MELAK,kabupaten_id_282,base.state_id_ki
kecamatan_id_4089,MANOR BULATIN (MOOK MANAAR BULATN),kabupaten_id_282,base.state_id_ki
kecamatan_id_4090,SEKOLAQ DARAT,kabupaten_id_282,base.state_id_ki
kecamatan_id_4091,LONG IRAM,kabupaten_id_282,base.state_id_ki
kecamatan_id_4092,TERING,kabupaten_id_282,base.state_id_ki
kecamatan_id_4093,LONG BAGUN,kabupaten_id_282,base.state_id_ki
kecamatan_id_4094,LONG PAHANGAI,kabupaten_id_282,base.state_id_ki
kecamatan_id_4095,LONG APARI,kabupaten_id_282,base.state_id_ki
kecamatan_id_4096,BONGAN,kabupaten_id_282,base.state_id_ki
kecamatan_id_4097,JEMPANG,kabupaten_id_282,base.state_id_ki
kecamatan_id_4098,SILUQ NGURAI,kabupaten_id_282,base.state_id_ki
kecamatan_id_4099,MUARA PAHU,kabupaten_id_282,base.state_id_ki
kecamatan_id_4100,MUARA LAWA,kabupaten_id_282,base.state_id_ki
kecamatan_id_4101,BARONG TONGKOK,kabupaten_id_282,base.state_id_ki
kecamatan_id_4102,NYUATAN,kabupaten_id_282,base.state_id_ki
kecamatan_id_4103,DAMAI,kabupaten_id_282,base.state_id_ki
kecamatan_id_4104,BENTIAN BESAR,kabupaten_id_282,base.state_id_ki
kecamatan_id_4105,LAHAM,kabupaten_id_282,base.state_id_ki
kecamatan_id_4106,LONG HUBUNG,kabupaten_id_282,base.state_id_ki
kecamatan_id_4107,BALIKPAPAN KOTA,kabupaten_id_283,base.state_id_ki
kecamatan_id_4108,BALIKPAPAN SELATAN,kabupaten_id_283,base.state_id_ki
kecamatan_id_4109,BALIKPAPAN TIMUR,kabupaten_id_283,base.state_id_ki
kecamatan_id_4110,BALIKPAPAN TENGAH,kabupaten_id_283,base.state_id_ki
kecamatan_id_4111,BALIKPAPAN UTARA,kabupaten_id_283,base.state_id_ki
kecamatan_id_4112,BALIKPAPAN BARAT,kabupaten_id_283,base.state_id_ki
kecamatan_id_4113,PENAJAM,kabupaten_id_284,base.state_id_ki
kecamatan_id_4114,SEPAKU,kabupaten_id_284,base.state_id_ki
kecamatan_id_4115,TANAH GROGOT,kabupaten_id_285,base.state_id_ki
kecamatan_id_4116,BATU SOPANG,kabupaten_id_285,base.state_id_ki
kecamatan_id_4117,MUARA SAMU,kabupaten_id_285,base.state_id_ki
kecamatan_id_4118,MUARA KOMAM,kabupaten_id_285,base.state_id_ki
kecamatan_id_4119,BATU ENGAU,kabupaten_id_285,base.state_id_ki
kecamatan_id_1031,TANJUNG HARAPAN,kabupaten_id_285,base.state_id_ki
kecamatan_id_4120,PASIR BELENGKONG,kabupaten_id_285,base.state_id_ki
kecamatan_id_4121,KUARO,kabupaten_id_285,base.state_id_ki
kecamatan_id_4122,LONG IKIS,kabupaten_id_285,base.state_id_ki
kecamatan_id_4123,LONG KALI,kabupaten_id_285,base.state_id_ki
kecamatan_id_3242,WARU,kabupaten_id_284,base.state_id_ki
kecamatan_id_4124,BABULU,kabupaten_id_284,base.state_id_ki
kecamatan_id_4125,TARAKAN BARAT,kabupaten_id_286,base.state_id_ku
kecamatan_id_4126,TARAKAN TENGAH,kabupaten_id_286,base.state_id_ku
kecamatan_id_4127,TARAKAN TIMUR,kabupaten_id_286,base.state_id_ku
kecamatan_id_4128,TARAKAN UTARA,kabupaten_id_286,base.state_id_ku
kecamatan_id_4129,SESAYAP HILIR,kabupaten_id_287,base.state_id_ku
kecamatan_id_4130,BETAYAU,kabupaten_id_287,base.state_id_ku
kecamatan_id_4131,SESAYAP,kabupaten_id_287,base.state_id_ku
kecamatan_id_4132,MENTARANG HULU,kabupaten_id_288,base.state_id_ku
kecamatan_id_4133,TANJUNG PALAS,kabupaten_id_289,base.state_id_ku
kecamatan_id_4134,TANJUNG SELOR,kabupaten_id_289,base.state_id_ku
kecamatan_id_4135,TANJUNG PALAS UTARA,kabupaten_id_289,base.state_id_ku
kecamatan_id_4136,TANJUNG PALAS TIMUR,kabupaten_id_289,base.state_id_ku
kecamatan_id_4137,TANJUNG PALAS TENGAH,kabupaten_id_289,base.state_id_ku
kecamatan_id_4138,TANJUNG PALAS BARAT,kabupaten_id_289,base.state_id_ku
kecamatan_id_4139,PESO,kabupaten_id_289,base.state_id_ku
kecamatan_id_4140,PESO HILIR/ILIR,kabupaten_id_289,base.state_id_ku
kecamatan_id_4141,SEKATAK,kabupaten_id_289,base.state_id_ku
kecamatan_id_4142,PULAU BUNYU,kabupaten_id_289,base.state_id_ku
kecamatan_id_4143,TANJUNG REDEB,kabupaten_id_290,base.state_id_ki
kecamatan_id_4144,TELUK BAYUR,kabupaten_id_290,base.state_id_ki
kecamatan_id_4145,GUNUNG TABUR,kabupaten_id_290,base.state_id_ki
kecamatan_id_4146,SEGAH,kabupaten_id_290,base.state_id_ki
kecamatan_id_4147,KELAY,kabupaten_id_290,base.state_id_ki
kecamatan_id_4148,SAMBALIUNG,kabupaten_id_290,base.state_id_ki
kecamatan_id_4149,BIATAN,kabupaten_id_290,base.state_id_ki
kecamatan_id_4150,TALISAYAN,kabupaten_id_290,base.state_id_ki
kecamatan_id_4151,TABALAR,kabupaten_id_290,base.state_id_ki
kecamatan_id_4152,BATU PUTIH,kabupaten_id_290,base.state_id_ki
kecamatan_id_4153,BIDUK-BIDUK,kabupaten_id_290,base.state_id_ki
kecamatan_id_4154,DERAWAN (PULAU DERAWAN),kabupaten_id_290,base.state_id_ki
kecamatan_id_4155,MARATUA,kabupaten_id_290,base.state_id_ki
kecamatan_id_4156,SEMBAKUNG,kabupaten_id_291,base.state_id_ku
kecamatan_id_4157,TANA LIA (TANAH LIA),kabupaten_id_287,base.state_id_ku
kecamatan_id_4158,KRAYAN SELATAN,kabupaten_id_291,base.state_id_ku
kecamatan_id_4159,KRAYAN,kabupaten_id_291,base.state_id_ku
kecamatan_id_4160,LUMBIS OGONG,kabupaten_id_291,base.state_id_ku
kecamatan_id_4161,LUMBIS,kabupaten_id_291,base.state_id_ku
kecamatan_id_4162,SEBUKU,kabupaten_id_291,base.state_id_ku
kecamatan_id_4163,NUNUKAN,kabupaten_id_291,base.state_id_ku
kecamatan_id_4164,TULIN ONSOI,kabupaten_id_291,base.state_id_ku
kecamatan_id_4165,NUNUKAN SELATAN,kabupaten_id_291,base.state_id_ku
kecamatan_id_4166,SEI MENGGARIS,kabupaten_id_291,base.state_id_ku
kecamatan_id_4167,SEBATIK TENGAH,kabupaten_id_291,base.state_id_ku
kecamatan_id_4168,SEBATIK,kabupaten_id_291,base.state_id_ku
kecamatan_id_4169,SEBATIK BARAT,kabupaten_id_291,base.state_id_ku
kecamatan_id_4170,SEBATIK TIMUR,kabupaten_id_291,base.state_id_ku
kecamatan_id_4171,SEBATIK UTARA,kabupaten_id_291,base.state_id_ku
kecamatan_id_4172,MALINAU SELATAN HILIR,kabupaten_id_288,base.state_id_ku
kecamatan_id_4173,MALINAU KOTA,kabupaten_id_288,base.state_id_ku
kecamatan_id_4174,MALINAU UTARA,kabupaten_id_288,base.state_id_ku
kecamatan_id_4175,MALINAU SELATAN,kabupaten_id_288,base.state_id_ku
kecamatan_id_4176,MALINAU SELATAN HULU,kabupaten_id_288,base.state_id_ku
kecamatan_id_4177,MALINAU BARAT,kabupaten_id_288,base.state_id_ku
kecamatan_id_4178,MENTARANG,kabupaten_id_288,base.state_id_ku
kecamatan_id_4179,SUNGAI TUBU,kabupaten_id_288,base.state_id_ku
kecamatan_id_4180,BAHAU HULU,kabupaten_id_288,base.state_id_ku
kecamatan_id_4181,PUJUNGAN,kabupaten_id_288,base.state_id_ku
kecamatan_id_4182,KAYAN HILIR,kabupaten_id_288,base.state_id_ku
kecamatan_id_4183,KAYAN HULU,kabupaten_id_288,base.state_id_ku
kecamatan_id_4184,SUNGAI BOH,kabupaten_id_288,base.state_id_ku
kecamatan_id_4185,KAYAN SELATAN,kabupaten_id_288,base.state_id_ku
kecamatan_id_4186,PONTIANAK KOTA,kabupaten_id_292,base.state_id_kb
kecamatan_id_4187,PONTIANAK BARAT,kabupaten_id_292,base.state_id_kb
kecamatan_id_4188,PONTIANAK SELATAN,kabupaten_id_292,base.state_id_kb
kecamatan_id_4189,PONTIANAK TENGGARA,kabupaten_id_292,base.state_id_kb
kecamatan_id_4190,PONTIANAK TIMUR,kabupaten_id_292,base.state_id_kb
kecamatan_id_4191,SEI/SUNGAI RAYA,kabupaten_id_293,base.state_id_kb
kecamatan_id_4192,PONTIANAK UTARA,kabupaten_id_292,base.state_id_kb
kecamatan_id_1286,SIANTAN,kabupaten_id_292,base.state_id_kb
kecamatan_id_4193,SEGEDONG,kabupaten_id_292,base.state_id_kb
kecamatan_id_4194,ANJONGAN,kabupaten_id_292,base.state_id_kb
kecamatan_id_4195,SEI/SUNGAI PINYUH,kabupaten_id_292,base.state_id_kb
kecamatan_id_4196,KUALA MANDOR-B,kabupaten_id_293,base.state_id_kb
kecamatan_id_4197,SADANIANG,kabupaten_id_292,base.state_id_kb
kecamatan_id_4198,TOHO,kabupaten_id_292,base.state_id_kb
kecamatan_id_4199,SEI/SUNGAI KUNYIT,kabupaten_id_292,base.state_id_kb
kecamatan_id_4200,SEI/SUNGAI KAKAP,kabupaten_id_293,base.state_id_kb
kecamatan_id_4201,RASAU JAYA,kabupaten_id_293,base.state_id_kb
kecamatan_id_4202,TELUK/TELOK PAKEDAI,kabupaten_id_293,base.state_id_kb
kecamatan_id_1182,KUBU,kabupaten_id_293,base.state_id_kb
kecamatan_id_1240,BATU AMPAR,kabupaten_id_293,base.state_id_kb
kecamatan_id_4203,TERENTANG,kabupaten_id_293,base.state_id_kb
kecamatan_id_4204,SEI/SUNGAI AMBAWANG,kabupaten_id_293,base.state_id_kb
kecamatan_id_4205,KAPUAS (SANGGAU KAPUAS),kabupaten_id_294,base.state_id_kb
kecamatan_id_4206,BONTI,kabupaten_id_294,base.state_id_kb
kecamatan_id_4207,KEMBAYAN,kabupaten_id_294,base.state_id_kb
kecamatan_id_4208,NOYAN,kabupaten_id_294,base.state_id_kb
kecamatan_id_4209,BEDUAI (BEDUWAI),kabupaten_id_294,base.state_id_kb
kecamatan_id_4210,SEKAYAM,kabupaten_id_294,base.state_id_kb
kecamatan_id_4211,ENTIKONG,kabupaten_id_294,base.state_id_kb
kecamatan_id_4212,PARINDU,kabupaten_id_294,base.state_id_kb
kecamatan_id_4213,TAYAN HULU,kabupaten_id_294,base.state_id_kb
kecamatan_id_4214,BALAI,kabupaten_id_294,base.state_id_kb
kecamatan_id_4215,TAYAN HILIR,kabupaten_id_294,base.state_id_kb
kecamatan_id_4216,MELIAU,kabupaten_id_294,base.state_id_kb
kecamatan_id_4217,TOBA,kabupaten_id_294,base.state_id_kb
kecamatan_id_4218,MUKOK,kabupaten_id_294,base.state_id_kb
kecamatan_id_4219,JANGKANG,kabupaten_id_294,base.state_id_kb
kecamatan_id_4220,SINTANG,kabupaten_id_295,base.state_id_kb
kecamatan_id_4221,KETUNGAU HILIR,kabupaten_id_295,base.state_id_kb
kecamatan_id_4222,KETUNGAU TENGAH,kabupaten_id_295,base.state_id_kb
kecamatan_id_4223,KETUNGAU HULU,kabupaten_id_295,base.state_id_kb
kecamatan_id_4224,SUNGAI TEBELIAN,kabupaten_id_295,base.state_id_kb
kecamatan_id_4225,KELAM PERMAI,kabupaten_id_295,base.state_id_kb
kecamatan_id_4226,TEMPUNAK,kabupaten_id_295,base.state_id_kb
kecamatan_id_4227,SEPAUK,kabupaten_id_295,base.state_id_kb
kecamatan_id_4228,BINJAI HULU,kabupaten_id_295,base.state_id_kb
kecamatan_id_4229,SERAWAI (NANGA SERAWAI),kabupaten_id_295,base.state_id_kb
kecamatan_id_4230,AMBALAU,kabupaten_id_295,base.state_id_kb
kecamatan_id_4231,DEDAI,kabupaten_id_295,base.state_id_kb
kecamatan_id_4182,KAYAN HILIR,kabupaten_id_295,base.state_id_kb
kecamatan_id_4183,KAYAN HULU,kabupaten_id_295,base.state_id_kb
kecamatan_id_4232,PUTUSSIBAU SELATAN,kabupaten_id_296,base.state_id_kb
kecamatan_id_4233,PUTUSSIBAU UTARA,kabupaten_id_296,base.state_id_kb
kecamatan_id_4234,BIKA,kabupaten_id_296,base.state_id_kb
kecamatan_id_4235,EMBALOH HILIR,kabupaten_id_296,base.state_id_kb
kecamatan_id_4236,EMBALOH HULU,kabupaten_id_296,base.state_id_kb
kecamatan_id_4237,KALIS,kabupaten_id_296,base.state_id_kb
kecamatan_id_4238,MENTEBAH,kabupaten_id_296,base.state_id_kb
kecamatan_id_4239,BOYAN TANJUNG,kabupaten_id_296,base.state_id_kb
kecamatan_id_4240,PENGKADAN (BATU DATU),kabupaten_id_296,base.state_id_kb
kecamatan_id_4241,BUNUT HILIR,kabupaten_id_296,base.state_id_kb
kecamatan_id_4242,BUNUT HULU,kabupaten_id_296,base.state_id_kb
kecamatan_id_4243,JONGKONG (JENGKONG),kabupaten_id_296,base.state_id_kb
kecamatan_id_4244,HULU GURUNG,kabupaten_id_296,base.state_id_kb
kecamatan_id_4245,SELIMBAU,kabupaten_id_296,base.state_id_kb
kecamatan_id_4246,BATANG LUPAR,kabupaten_id_296,base.state_id_kb
kecamatan_id_1541,BADAU,kabupaten_id_296,base.state_id_kb
kecamatan_id_4247,EMPANANG,kabupaten_id_296,base.state_id_kb
kecamatan_id_4248,PURING KENCANA,kabupaten_id_296,base.state_id_kb
kecamatan_id_4249,SEMITAU,kabupaten_id_296,base.state_id_kb
kecamatan_id_4250,SEBERUANG,kabupaten_id_296,base.state_id_kb
kecamatan_id_4251,SILAT HILIR,kabupaten_id_296,base.state_id_kb
kecamatan_id_4252,SILAT HULU,kabupaten_id_296,base.state_id_kb
kecamatan_id_4253,SUHAID,kabupaten_id_296,base.state_id_kb
kecamatan_id_4254,DELTA PAWAN,kabupaten_id_297,base.state_id_kb
kecamatan_id_4255,MATAN HILIR UTARA,kabupaten_id_297,base.state_id_kb
kecamatan_id_4256,MUARA PAWAN,kabupaten_id_297,base.state_id_kb
kecamatan_id_4257,BENUA KAYONG,kabupaten_id_297,base.state_id_kb
kecamatan_id_4258,MATAN HILIR SELATAN,kabupaten_id_297,base.state_id_kb
kecamatan_id_1597,SUKADANA,kabupaten_id_298,base.state_id_kb
kecamatan_id_4259,SIMPANG HILIR,kabupaten_id_298,base.state_id_kb
kecamatan_id_4260,SIMPANG HULU,kabupaten_id_297,base.state_id_kb
kecamatan_id_4261,SIMPANG DUA,kabupaten_id_297,base.state_id_kb
kecamatan_id_4262,KEPULAUAN KARIMATA,kabupaten_id_298,base.state_id_kb
kecamatan_id_4263,PULAU MAYA (PULAU MAYA KARIMATA),kabupaten_id_298,base.state_id_kb
kecamatan_id_4264,TELUK BATANG,kabupaten_id_298,base.state_id_kb
kecamatan_id_4265,SEPONTI,kabupaten_id_298,base.state_id_kb
kecamatan_id_4266,KENDAWANGAN,kabupaten_id_297,base.state_id_kb
kecamatan_id_4267,AIR UPAS,kabupaten_id_297,base.state_id_kb
kecamatan_id_4268,MARAU,kabupaten_id_297,base.state_id_kb
kecamatan_id_4269,SINGKUP,kabupaten_id_297,base.state_id_kb
kecamatan_id_4270,MANIS MATA,kabupaten_id_297,base.state_id_kb
kecamatan_id_4271,SANDAI,kabupaten_id_297,base.state_id_kb
kecamatan_id_4272,HULU SUNGAI,kabupaten_id_297,base.state_id_kb
kecamatan_id_4273,SUNGAI LAUR,kabupaten_id_297,base.state_id_kb
kecamatan_id_4274,NANGA TAYAP,kabupaten_id_297,base.state_id_kb
kecamatan_id_4275,TUMBANG TITI,kabupaten_id_297,base.state_id_kb
kecamatan_id_4276,SUNGAI MELAYU RAYAK,kabupaten_id_297,base.state_id_kb
kecamatan_id_4277,PEMAHAN,kabupaten_id_297,base.state_id_kb
kecamatan_id_4278,JELAI HULU,kabupaten_id_297,base.state_id_kb
kecamatan_id_4279,MEMPAWAH HILIR,kabupaten_id_292,base.state_id_kb
kecamatan_id_4280,MEMPAWAH TIMUR,kabupaten_id_292,base.state_id_kb
kecamatan_id_4281,SINGKAWANG TENGAH,kabupaten_id_299,base.state_id_kb
kecamatan_id_4282,SINGKAWANG BARAT,kabupaten_id_299,base.state_id_kb
kecamatan_id_4283,SINGKAWANG UTARA,kabupaten_id_299,base.state_id_kb
kecamatan_id_4284,JAWAI SELATAN,kabupaten_id_300,base.state_id_kb
kecamatan_id_4285,SINGKAWANG SELATAN,kabupaten_id_299,base.state_id_kb
kecamatan_id_4286,MONTERADO,kabupaten_id_301,base.state_id_kb
kecamatan_id_4287,BENGKAYANG,kabupaten_id_301,base.state_id_kb
kecamatan_id_4288,SUNGAI BETUNG,kabupaten_id_301,base.state_id_kb
kecamatan_id_4289,TERIAK,kabupaten_id_301,base.state_id_kb
kecamatan_id_4290,SINGKAWANG TIMUR,kabupaten_id_299,base.state_id_kb
kecamatan_id_4291,TUJUH BELAS,kabupaten_id_301,base.state_id_kb
kecamatan_id_4292,CAPKALA,kabupaten_id_301,base.state_id_kb
kecamatan_id_4293,SUNGAI RAYA KEPULAUAN,kabupaten_id_301,base.state_id_kb
kecamatan_id_815,SUNGAI RAYA,kabupaten_id_301,base.state_id_kb
kecamatan_id_4294,SAMALANTAN,kabupaten_id_301,base.state_id_kb
kecamatan_id_4295,LEMBAH BAWANG,kabupaten_id_301,base.state_id_kb
kecamatan_id_4296,LUMAR,kabupaten_id_301,base.state_id_kb
kecamatan_id_4297,SUTI SEMARANG,kabupaten_id_301,base.state_id_kb
kecamatan_id_4298,LEDO,kabupaten_id_301,base.state_id_kb
kecamatan_id_4299,SANGGAU LEDO,kabupaten_id_301,base.state_id_kb
kecamatan_id_4300,SELUAS,kabupaten_id_301,base.state_id_kb
kecamatan_id_4301,JAGOI BABANG,kabupaten_id_301,base.state_id_kb
kecamatan_id_4302,SIDING,kabupaten_id_301,base.state_id_kb
kecamatan_id_4303,MANDOR,kabupaten_id_302,base.state_id_kb
kecamatan_id_4304,SENGAH TEMILA,kabupaten_id_302,base.state_id_kb
kecamatan_id_4305,NGABANG,kabupaten_id_302,base.state_id_kb
kecamatan_id_4306,JELIMPO,kabupaten_id_302,base.state_id_kb
kecamatan_id_4307,SEBANGKI,kabupaten_id_302,base.state_id_kb
kecamatan_id_4308,MENJALIN,kabupaten_id_302,base.state_id_kb
kecamatan_id_4309,SOMPAK,kabupaten_id_302,base.state_id_kb
kecamatan_id_4310,MEMPAWAH HULU,kabupaten_id_302,base.state_id_kb
kecamatan_id_4311,MENYUKE,kabupaten_id_302,base.state_id_kb
kecamatan_id_4312,BANYUKE HULU,kabupaten_id_302,base.state_id_kb
kecamatan_id_4313,AIR BESAR,kabupaten_id_302,base.state_id_kb
kecamatan_id_331,MERANTI,kabupaten_id_302,base.state_id_kb
kecamatan_id_4314,KUALA BEHE,kabupaten_id_302,base.state_id_kb
kecamatan_id_2665,SUBAH,kabupaten_id_300,base.state_id_kb
kecamatan_id_4315,SELAKAU,kabupaten_id_300,base.state_id_kb
kecamatan_id_4316,SELAKAU TIMUR,kabupaten_id_300,base.state_id_kb
